,AuthorName,AuthorProb
File_3102,Author_4,0.2772519302219466
File_207,Author_4,0.2877255330897186
File_3830,Author_4,0.14906751406745944
File_2389,Author_4,0.24450127358139584
File_2179,Author_4,0.32854096966829305
File_3697,Author_4,0.3414773433516527
File_2450,Author_4,0.4939828317664754
File_1109,Author_4,0.4317140503190222
File_120,Author_3,0.5272917669778053
File_3167,Author_3,0.2581826543439887
File_3424,Author_3,0.46002489461817087
File_1942,Author_3,0.4817544541219304
File_3877,Author_3,0.5768218682859279
File_768,Author_3,0.3456691568882402
File_3821,Author_2,0.47402742394112574
File_2339,Author_2,0.2577874965084769
File_1211,Author_2,0.07993649615307374
File_3715,Author_2,0.4707398449250326
File_911,Author_2,0.21370995380533664
File_1124,Author_2,0.3025904924031202
File_6,Author_2,0.2859606458838071
File_1837,Author_2,0.3332172946848625
File_445,Author_2,0.30906062786360433
File_914,Author_2,0.34334520038736094
File_2170,Author_2,0.2135945705493828
File_2559,Author_2,0.8948153466299692
File_150,Author_4,0.3502564002873024
File_1989,Author_4,0.2027827042494157
File_314,Author_4,0.568145507547684
File_584,Author_4,0.1875932326826284
File_460,Author_4,0.7221977566512924
File_1076,Author_4,0.5320719385800927
File_19,Author_4,0.3493840828271062
File_1414,Author_4,0.34150397027322343
File_2233,Author_3,0.4865913426749223
File_348,Author_3,0.30017320927501356
File_288,Author_3,0.06095480067546033
File_3943,Author_3,0.16417491695283393
File_290,Author_3,0.3143126293228031
File_3358,Author_3,0.5496929876098566
File_3861,Author_3,0.2958025494364753
File_3590,Author_3,0.25393282969266373
File_2829,Author_3,0.23690899516295172
File_98,Author_3,0.43344179951736217
File_3971,Author_3,0.45977329895546604
File_2124,Author_2,0.14023915066191117
File_1037,Author_2,0.6187587405114061
File_2708,Author_2,0.3624320238658547
File_3374,Author_2,0.3920101339034544
File_2166,Author_2,0.38488319018653505
File_158,Author_2,0.5394850749036566
File_3914,Author_2,0.3664514656924275
File_1196,Author_2,0.40694071659065734
File_2469,Author_2,0.2719175699478632
File_1272,Author_2,0.34187401282620056
File_1141,Author_2,0.4321890956643377
File_3015,Author_2,0.1660240808939526
File_1229,Author_2,0.3795655070134709
File_3867,Author_2,0.616118086820188
File_818,Author_2,0.12618762494153746
File_1120,Author_2,0.3226962953440735
File_389,Author_4,0.2752244647192482
File_22,Author_4,0.2806805659977476
File_1060,Author_4,0.43153694454907776
File_3148,Author_4,0.41926329335438806
File_968,Author_4,0.2387509428776975
File_262,Author_4,0.580098525987154
File_3593,Author_4,0.23580200391260786
File_3359,Author_1,0.3072725804642239
File_978,Author_1,0.3383898857912585
File_3348,Author_1,0.21295624892942822
File_2703,Author_1,0.33698400010899876
File_2792,Author_1,0.7145586251539311
File_135,Author_1,0.24876895584382797
File_3423,Author_1,0.33462036219179203
File_2810,Author_2,0.346235324590475
File_2025,Author_2,0.30061682406703105
File_1821,Author_2,0.37540178369233934
File_88,Author_2,0.22573697856493125
File_3960,Author_2,0.26202390658618
File_1012,Author_2,0.5777424726409197
File_82,Author_2,0.3416124355922303
File_2713,Author_2,0.29762770236837066
File_2155,Author_2,0.3855091263206133
File_2318,Author_2,0.21072714711685048
File_757,Author_2,0.425691312954416
File_2053,Author_2,0.5227317793035187
File_3844,Author_2,0.4443609113504947
File_1669,Author_2,0.3795988860399191
File_773,Author_2,0.051216608292485866
File_129,Author_2,0.5994206909865689
File_3477,Author_0,0.29223579083791196
File_940,Author_0,0.43331288396053813
File_3920,Author_0,0.4149802240173798
File_640,Author_0,0.500348743143701
File_3258,Author_0,0.5248018015101226
File_2138,Author_0,0.22421697936200446
File_1314,Author_0,0.36091131905410023
File_928,Author_0,0.16928148404765908
File_1445,Author_0,0.2593760825258411
File_3995,Author_2,0.40662429892116925
File_1388,Author_2,0.1646852459467547
File_3860,Author_2,0.3664592289892028
File_114,Author_2,0.791086163975345
File_2208,Author_2,0.6226503608371701
File_3347,Author_2,0.43202415068594247
File_3929,Author_2,0.1818070639872872
File_1502,Author_2,0.11070274313716633
File_1326,Author_2,0.4832101447337398
File_1927,Author_2,0.3666028097195403
File_3502,Author_2,0.6764743419593786
File_3166,Author_2,0.34194012392281903
File_3410,Author_2,0.2447792784055639
File_58,Author_2,0.1328786048495676
File_176,Author_2,0.31254974154698323
File_3093,Author_2,0.39759159625469676
File_2656,Author_2,0.1244909020485796
File_1787,Author_2,0.347473453059562
File_2199,Author_2,0.1896659019843887
File_1784,Author_2,0.38287622745403693
File_2858,Author_2,0.2768529843922437
File_2705,Author_2,0.3465950545212708
File_2540,Author_2,0.33446709731086677
File_317,Author_2,0.5171200869031112
File_1165,Author_2,0.34925187441103545
File_3043,Author_2,0.5870367720134235
File_4,Author_2,0.4106937902692953
File_1831,Author_2,0.38562670742098815
File_2620,Author_2,0.4787000391689924
File_2563,Author_2,0.17477678202542912
File_2097,Author_2,0.2599496299757076
File_758,Author_2,0.6464985567312351
File_2063,Author_1,0.3156322154181378
File_270,Author_1,0.380188158130254
File_3141,Author_1,0.46565635713749876
File_2502,Author_1,0.3888111781758121
File_2491,Author_1,0.3852311791501104
File_2387,Author_1,0.31217528867521815
File_3941,Author_2,0.45021400851461846
File_2570,Author_2,0.38084707423335695
File_1357,Author_2,0.39451577252482717
File_766,Author_2,0.2489049696554717
File_3588,Author_2,0.22475511317227914
File_2697,Author_2,0.3237684864031025
File_1966,Author_2,0.17790610182952804
File_222,Author_2,0.2392173519364752
File_69,Author_2,0.21945190115674107
File_987,Author_2,0.2966093332759522
File_699,Author_2,0.21715354710998036
File_553,Author_2,0.18271066177628836
File_3062,Author_2,0.40350974731568034
File_344,Author_2,0.18816202003386806
File_2111,Author_2,0.38940057497714275
File_3002,Author_2,0.1495114378268566
File_413,Author_2,0.22498586149633915
File_3599,Author_2,0.5149722115427634
File_3124,Author_2,0.1648450662751808
File_269,Author_2,0.4324250984647968
File_1800,Author_2,0.2313302516435276
File_647,Author_2,0.33216876156824915
File_351,Author_2,0.47044812263153735
File_3778,Author_2,0.5399129580528185
File_1029,Author_2,0.1407144745313822
File_1265,Author_2,0.6146390572517553
File_3090,Author_2,0.09206023946347242
File_379,Author_2,0.36219505481303105
File_620,Author_2,0.3016887463579674
File_2182,Author_2,0.1321447150758176
File_2686,Author_2,0.32609161723261826
File_202,Author_2,0.27814181373232927
File_1161,Author_2,0.10155070838877711
File_3034,Author_2,0.35597496778525817
File_2711,Author_2,0.18091339436627285
File_1925,Author_2,0.2624186505364151
File_510,Author_3,0.3642697224121809
File_2200,Author_3,0.13046395624321372
File_2772,Author_3,0.12250479893194399
File_698,Author_3,0.07832047400108333
File_423,Author_3,0.2057896898700008
File_3414,Author_3,0.18064081756524075
File_1486,Author_3,0.2034077466978519
File_1204,Author_3,0.31284664620762936
File_2994,Author_3,0.18534600650350963
File_3557,Author_3,0.27073944906461767
File_2816,Author_3,0.05345184777335388
File_261,Author_3,0.2710588360868301
File_1363,Author_4,0.44274975813505013
File_3561,Author_4,0.6632779109845763
File_824,Author_4,0.5179245728521058
File_3419,Author_4,0.5226258339329409
File_1549,Author_4,0.3624182811658736
File_1732,Author_4,0.5530411480498911
File_2802,Author_4,0.32216553718379437
File_308,Author_4,0.38978215266668803
File_2716,Author_4,0.19459038028393882
File_2944,Author_4,0.32541588984009073
File_3389,Author_4,0.11725839591800136
File_2431,Author_4,0.3410678070048463
File_3029,Author_4,0.4042695339054504
File_1464,Author_4,0.29029947341768214
File_3899,Author_4,0.11675026442419467
File_3226,Author_4,0.32194284767797
File_3862,Author_2,0.209275818308019
File_476,Author_2,0.3161027565891592
File_3595,Author_2,0.4491716566373676
File_3368,Author_2,0.4567965116205439
File_3930,Author_2,0.4986930694816162
File_1676,Author_2,0.2718873285341967
File_3373,Author_2,0.4835628856262162
File_2072,Author_4,0.8166490393915142
File_1715,Author_4,0.3382156381376553
File_3222,Author_4,0.332546494337291
File_694,Author_4,0.3585299342684054
File_1701,Author_2,0.5197030739289875
File_1171,Author_2,0.4501844602772934
File_1908,Author_2,0.1891536562557583
File_3888,Author_2,0.3067243100852288
File_1649,Author_2,0.31228147979453125
File_3046,Author_2,0.5835944353087135
File_2736,Author_2,0.35944549504976653
File_2788,Author_2,0.5268772921766197
File_1644,Author_5,0.698595530993251
File_2646,Author_5,0.7755737081268667
File_1866,Author_5,0.7616045557612937
File_1975,Author_2,0.6155447404170321
File_2221,Author_2,0.4334400452774484
File_2696,Author_2,0.4337701381698189
File_3173,Author_2,0.4510274696003116
File_3868,Author_2,0.2798490894355612
File_1941,Author_2,0.1512110434796078
File_775,Author_2,0.36316401035485124
File_3194,Author_2,0.23230554841870932
File_2644,Author_2,0.13670418304834153
File_883,Author_2,0.47243345483561905
File_3725,Author_2,0.41754074422036336
File_40,Author_2,0.11252798048707402
File_466,Author_2,0.1283575611379364
File_503,Author_2,0.17833460686534375
File_1757,Author_2,0.3212405460258334
File_917,Author_2,0.33832098154196955
File_1814,Author_2,0.5387875687529188
File_3266,Author_2,0.18968991942012559
File_1496,Author_2,0.6177514071341
File_3150,Author_2,0.6025467479365266
File_2622,Author_2,0.17117291893755238
File_692,Author_2,0.38669357092805146
File_1400,Author_2,0.21070935171643224
File_0,Author_2,0.3506914170299884
File_291,Author_2,0.37098097757508186
File_2659,Author_2,0.2100575556775115
File_2987,Author_2,0.14972574689826224
File_935,Author_2,0.2339740797542038
File_3887,Author_2,0.2845295380757782
File_3435,Author_2,0.08982730556721286
File_2636,Author_2,0.3494850672714377
File_1977,Author_2,0.16589646128628133
File_655,Author_2,0.30158768052737595
File_235,Author_2,0.08024903978698339
File_3075,Author_2,0.9008221779817763
File_673,Author_2,0.7537213544284214
File_1480,Author_2,0.7755867732581744
File_795,Author_3,0.44866833483336666
File_2322,Author_3,0.1830115898950182
File_3322,Author_3,0.18819968098221518
File_1166,Author_3,0.1607792798807236
File_1083,Author_3,0.20873696047668244
File_1459,Author_3,0.42726573895344466
File_2818,Author_3,0.12743417702268178
File_900,Author_3,0.19244252794098204
File_1103,Author_3,0.2160666649506664
File_199,Author_3,0.14377961504321468
File_2055,Author_3,0.32557355687910405
File_3631,Author_2,0.705183716178739
File_3064,Author_2,0.109257635250255
File_1426,Author_2,0.47997248887455957
File_1307,Author_2,0.3608745728935392
File_1434,Author_2,0.42558392455883554
File_2542,Author_3,0.3617807370110975
File_3820,Author_3,0.44006257611028055
File_243,Author_3,0.42939935466461665
File_3916,Author_3,0.44171628260988105
File_3068,Author_3,0.49997962197066603
File_404,Author_3,0.44655677963490303
File_1118,Author_1,0.9265350024976297
File_1712,Author_1,0.13922704506129058
File_3248,Author_1,0.3187225521611978
File_1381,Author_1,0.6726226682821727
File_3648,Author_3,0.39724045385504436
File_609,Author_3,0.4696290360005704
File_3581,Author_3,0.19450329941276845
File_1353,Author_3,0.37626481053783245
File_866,Author_3,0.4593661624862855
File_2486,Author_3,0.447340365512059
File_1338,Author_3,0.23782689281774427
File_3127,Author_3,0.11851996964481959
File_1127,Author_3,0.31975401684488847
File_2778,Author_3,0.31827198192029904
File_3621,Author_1,0.24605926518004584
File_3089,Author_1,0.27966175362883805
File_1251,Author_1,0.5889231184711597
File_3942,Author_1,0.3723900954525643
File_44,Author_1,0.2383595511799873
File_3299,Author_1,0.4096411678253784
File_1341,Author_1,0.6266433061075194
File_1892,Author_2,0.20526916069283208
File_2236,Author_2,0.14229977598388832
File_3369,Author_2,0.613761938265962
File_2623,Author_2,0.5691929646893181
File_2886,Author_2,0.4388214937346556
File_3146,Author_2,0.2606273574442949
File_1011,Author_2,0.5242118598558105
File_3274,Author_2,0.39681726479745094
File_838,Author_2,0.49609113484463807
File_61,Author_2,0.682752927935047
File_2173,Author_2,0.33898495694967856
File_1247,Author_2,0.6295345233564209
File_2353,Author_2,0.6075474750023087
File_227,Author_4,0.54007426078783
File_1995,Author_4,0.4349711158421329
File_3635,Author_4,0.34143467743682887
File_2665,Author_4,0.3995667592511918
File_2058,Author_4,0.5124465949605462
File_2250,Author_0,0.33407792258055424
File_3152,Author_0,0.35563506573471404
File_931,Author_0,0.38198197417530233
File_104,Author_0,0.30319054322425276
File_1289,Author_0,0.5308259689169382
File_3812,Author_0,0.25808154846199516
File_2998,Author_0,0.3089204598063028
File_2394,Author_2,0.5294571785372106
File_792,Author_2,0.429157651865552
File_1895,Author_2,0.509893018570941
File_2902,Author_2,0.231864898702266
File_237,Author_2,0.6229381035063213
File_1422,Author_0,0.30533260332524115
File_2004,Author_0,0.22023690341876212
File_3984,Author_0,0.24901211657314537
File_2821,Author_0,0.2095957342337318
File_3863,Author_0,0.22609350210202184
File_1152,Author_0,0.2728734860033022
File_3079,Author_0,0.20933880690836992
File_3244,Author_0,0.2924506443517867
File_3440,Author_0,0.23772064139743854
File_2280,Author_2,0.17212825569448298
File_994,Author_2,0.41989575922812683
File_3763,Author_2,0.3260025812979933
File_3242,Author_2,0.4173796528937014
File_3203,Author_2,0.13417426094196983
File_3063,Author_2,0.24462664985410243
File_1617,Author_2,0.19432469362895477
File_3454,Author_2,0.28157704608741263
File_178,Author_2,0.2148336089249535
File_3303,Author_2,0.24516022232927037
File_3698,Author_2,0.4089259574420048
File_1239,Author_2,0.5862719124892843
File_3085,Author_2,0.294450263946891
File_2160,Author_2,0.25677891730012803
File_15,Author_2,0.36209668111052884
File_273,Author_2,0.6237940740114949
File_1298,Author_2,0.24057871100970774
File_523,Author_2,0.29849879315922356
File_14,Author_2,0.2526392305442984
File_1577,Author_2,0.30669878982719223
File_1816,Author_2,0.11415557035843182
File_431,Author_2,0.23443988655861658
File_807,Author_2,0.4018498516755118
File_761,Author_2,0.5535474462219171
File_2376,Author_2,0.32755626209747524
File_2556,Author_2,0.3108782112923155
File_3784,Author_4,0.2735635171112356
File_801,Author_4,0.1494982513094677
File_186,Author_4,0.42641789754814186
File_2793,Author_4,0.5924878056263866
File_3714,Author_4,0.5734722561836498
File_1769,Author_4,0.30979624196790356
File_2122,Author_4,0.1263913036019353
File_3452,Author_4,0.1946229067434364
File_668,Author_4,0.33267510715670057
File_2871,Author_4,0.16196005458319185
File_1311,Author_4,0.09427256185294675
File_612,Author_4,0.47667514971942015
File_1451,Author_4,0.6605002791587027
File_86,Author_4,0.4705586404852311
File_1062,Author_2,0.2449853449480981
File_659,Author_2,0.16877086799484997
File_3430,Author_2,0.22391804577320729
File_2011,Author_2,0.5537722598660602
File_3104,Author_2,0.4177049341435132
File_1857,Author_2,0.4680992499684683
File_2340,Author_2,0.07742239150277552
File_810,Author_2,0.40967004929752515
File_1819,Author_2,0.5112490168324602
File_767,Author_2,0.18518559275787627
File_2015,Author_2,0.39231831931845296
File_3385,Author_2,0.30903057049129656
File_2533,Author_2,0.349607491198912
File_3896,Author_2,0.48591229490854215
File_1090,Author_2,0.31683289603635945
File_2763,Author_2,0.3993535876274119
File_2369,Author_2,0.4820358572910941
File_2010,Author_2,0.14236354159007725
File_1334,Author_2,0.42393157226842304
File_350,Author_2,0.41414755481940435
File_1707,Author_2,0.5696028345313884
File_2422,Author_2,0.17032139144932446
File_831,Author_2,0.2409818183508674
File_149,Author_2,0.25569852447139496
File_1832,Author_2,0.3801743513824595
File_2244,Author_2,0.36463315140051
File_3165,Author_2,0.22199437135906885
File_622,Author_2,0.2271737689269484
File_1727,Author_2,0.3949822669842802
File_3282,Author_2,0.3064883017546782
File_1474,Author_2,0.33331151418945915
File_3351,Author_2,0.40346423839219825
File_3205,Author_2,0.6220134153888771
File_2354,Author_2,0.795609222717029
File_3904,Author_0,0.5883576006744101
File_2086,Author_0,0.35199965649359943
File_3528,Author_0,0.6407518236836725
File_123,Author_0,0.3252661297538726
File_638,Author_0,0.511165548699926
File_3297,Author_0,0.5397795636159849
File_1460,Author_1,0.36127521144728614
File_1952,Author_1,0.8291004478718279
File_1566,Author_1,0.2194344021505319
File_3195,Author_1,0.6190343145106303
File_2709,Author_1,0.13576185264773688
File_383,Author_2,0.581259632664693
File_2390,Author_2,0.7250822598073821
File_2456,Author_2,0.36471049487512386
File_2254,Author_2,0.22662771419915895
File_1534,Author_2,0.16108817836707512
File_3990,Author_4,0.40792864090556713
File_1870,Author_4,0.45147075527304326
File_374,Author_4,0.3364191569142482
File_477,Author_4,0.2724472216563114
File_1985,Author_4,0.23428900035143663
File_3459,Author_4,0.31454716286152196
File_2712,Author_4,0.3560542708166534
File_3683,Author_4,0.42354151507160054
File_2349,Author_4,0.09977241455071839
File_205,Author_4,0.29465286840378924
File_483,Author_0,0.5314600814301175
File_2159,Author_0,0.34321493150795856
File_1924,Author_0,0.8084821484237514
File_1525,Author_0,0.36513712793273
File_2088,Author_0,0.48744397055259225
File_1586,Author_0,0.383471048245111
File_3434,Author_0,0.5746750460509441
File_198,Author_1,0.24694378258638872
File_362,Author_1,0.27000131958631934
File_2249,Author_1,0.3625644122952305
File_774,Author_1,0.3540478578026889
File_1606,Author_1,0.11388603447500845
File_155,Author_1,0.41206169313635344
File_2691,Author_1,0.4065638132273135
File_2257,Author_1,0.2604105565185284
File_1792,Author_1,0.3596875086235096
File_1088,Author_1,0.32583931554112866
File_2017,Author_1,0.31899595660851865
File_2914,Author_1,0.5265547361891255
File_3946,Author_1,0.3886523985620407
File_3802,Author_1,0.31658342935532024
File_2037,Author_2,0.518631329865648
File_283,Author_2,0.3485338923024348
File_2759,Author_2,0.2145294590453859
File_2042,Author_2,0.5394069401817019
File_3719,Author_2,0.4808981938230009
File_2338,Author_2,0.2837869305628178
File_1147,Author_2,0.2279873766870003
File_3661,Author_2,0.16507044061763754
File_878,Author_2,0.4903866205559533
File_1322,Author_2,0.12868813458914674
File_388,Author_2,0.39715023862836163
File_1948,Author_2,0.16254701999499455
File_2480,Author_2,0.17757620383451556
File_1045,Author_2,0.47055989194457815
File_3880,Author_2,0.1617049837819703
File_904,Author_2,0.06480729139292185
File_1378,Author_2,0.21079698781019462
File_2719,Author_3,0.47266515288969124
File_2142,Author_3,0.37985179913651224
File_312,Author_3,0.34766710130305667
File_432,Author_3,0.3416871322003311
File_3280,Author_3,0.09228611559462863
File_1329,Author_3,0.40629604212493287
File_2423,Author_3,0.609848748373871
File_1498,Author_3,0.4939965576551363
File_2460,Author_3,0.4221356619704999
File_46,Author_3,0.6182448021260816
File_3938,Author_3,0.7300706440640736
File_1931,Author_3,0.6253428781471438
File_1603,Author_3,0.33225665658163794
File_2277,Author_3,0.3370587047747513
File_1005,Author_3,0.620628069757077
File_2698,Author_3,0.8694780415970875
File_1605,Author_3,0.579622488416041
File_3444,Author_3,0.5150157737036783
File_497,Author_3,0.40547486443218694
File_49,Author_2,0.3865817081277141
File_3474,Author_2,0.507910303383855
File_3833,Author_2,0.19126841128457794
File_3622,Author_2,0.13355263657912197
File_3284,Author_2,0.32266974979862906
File_3084,Author_2,0.18892320073706192
File_3582,Author_2,0.3341942112203389
File_695,Author_2,0.3089209045150858
File_183,Author_2,0.5776404854731576
File_3488,Author_2,0.25986225267147756
File_2806,Author_2,0.3671568056340826
File_3753,Author_2,0.5245128011050143
File_3925,Author_2,0.49040477192627496
File_2136,Author_2,0.24170287373810562
File_2465,Author_2,0.12531548761988665
File_2895,Author_2,0.2774298689653705
File_2915,Author_2,0.15997822962541375
File_2448,Author_2,0.29286543978665747
File_1163,Author_2,0.3085364144684405
File_2625,Author_2,0.31462939343481555
File_2121,Author_2,0.4517950767730192
File_614,Author_2,0.19644100543859033
File_2929,Author_0,0.515473783665056
File_3228,Author_0,0.5643976211408215
File_3733,Author_0,0.3071983556174944
File_502,Author_0,0.43775468928305017
File_3055,Author_0,0.7217932742762843
File_3057,Author_2,0.19211399749078129
File_2674,Author_2,0.3023628560343332
File_1108,Author_2,0.5245422430160973
File_3211,Author_2,0.23891095904753656
File_1677,Author_2,0.30173711125725
File_2752,Author_2,0.5249266895547278
File_634,Author_2,0.6531072419869288
File_2107,Author_2,0.11546848077537186
File_2561,Author_2,0.3558283882220883
File_3224,Author_2,0.2637554754541319
File_1035,Author_2,0.29659585246345066
File_1772,Author_2,0.28002826029734007
File_1716,Author_2,0.3195851504523548
File_171,Author_2,0.2226190869230914
File_1580,Author_2,0.48247542543433863
File_840,Author_2,0.629912245235347
File_3675,Author_3,0.5838860367156067
File_2495,Author_3,0.3747736140853444
File_714,Author_3,0.34032133764368677
File_3660,Author_3,0.3800177219824672
File_3142,Author_3,0.15589859981817145
File_3831,Author_3,0.5711712982145176
File_650,Author_3,0.1677525028171234
File_1887,Author_3,0.41389073284327926
File_3311,Author_4,0.4700234349303738
File_1068,Author_4,0.587659683153247
File_1440,Author_4,0.47807223533931353
File_1275,Author_4,0.27642636289307254
File_2938,Author_1,0.53895883786201
File_1231,Author_1,0.5842436463135046
File_3326,Author_1,0.6295752603868097
File_910,Author_1,0.25341354381628123
File_1424,Author_1,0.6757764552975454
File_3940,Author_0,0.5136540306881947
File_2074,Author_0,0.323808374534964
File_534,Author_0,0.5567469438868999
File_1380,Author_0,0.7052601172089505
File_3983,Author_0,0.2626517088677399
File_2808,Author_2,0.21141400279114264
File_2655,Author_2,0.14137191955036144
File_1904,Author_2,0.38892563186162576
File_2258,Author_2,0.5782927113182522
File_1843,Author_2,0.4624569474985255
File_2904,Author_2,0.4436589328349636
File_1852,Author_2,0.3216936187250974
File_3272,Author_2,0.5458542637013889
File_2164,Author_2,0.2875004406963859
File_2412,Author_3,0.4467439703377549
File_257,Author_3,0.2136583832714909
File_213,Author_3,0.33699724833142364
File_1788,Author_3,0.4441300113246681
File_3973,Author_3,0.8067310640598246
File_66,Author_2,0.42135761005898065
File_3118,Author_2,0.26219927346195526
File_785,Author_2,0.14515284350108093
File_710,Author_2,0.43289825898630174
File_2035,Author_2,0.41201218952855445
File_2044,Author_2,0.4044397608049486
File_1430,Author_2,0.17913181188027538
File_863,Author_2,0.2993619439782932
File_2840,Author_2,0.21331877710281355
File_2094,Author_2,0.2695202748673402
File_3717,Author_2,0.5850744175607058
File_2241,Author_2,0.5475460634238377
File_206,Author_2,0.44791526935286985
File_2549,Author_2,0.3452207491960161
File_121,Author_2,0.42716419037159015
File_2826,Author_2,0.7148413984950095
File_812,Author_2,0.3112717987313868
File_2681,Author_2,0.31550878486942124
File_3267,Author_4,0.3075373708049203
File_696,Author_4,0.38965153835238997
File_3111,Author_4,0.2906834341313371
File_492,Author_4,0.41738233109435163
File_1078,Author_4,0.2103328426811517
File_1023,Author_4,0.20837513151050757
File_2256,Author_4,0.25219125286344535
File_3776,Author_4,0.26004978109376564
File_2296,Author_4,0.2782769815750399
File_3492,Author_4,0.2403162575365878
File_3367,Author_1,0.43651302053496366
File_1978,Author_1,0.28514608566936894
File_89,Author_1,0.15960034348188823
File_39,Author_1,0.43944061772474785
File_164,Author_1,0.20029849352663276
File_3038,Author_1,0.4630097185050004
File_2132,Author_1,0.2591315044737681
File_2066,Author_1,0.35414524402736447
File_2048,Author_1,0.41391995336458454
File_3895,Author_1,0.20536755776027493
File_2426,Author_2,0.21892596321212277
File_691,Author_2,0.23583401485859778
File_964,Author_2,0.6433833485973937
File_1364,Author_2,0.2334517652287924
File_2789,Author_2,0.29035866822197687
File_3250,Author_2,0.3918948926379655
File_63,Author_2,0.23036785266914372
File_1150,Author_2,0.39838888113502213
File_1689,Author_2,0.07105194078337485
File_1803,Author_3,0.36810319362693256
File_1431,Author_3,0.3597295946855751
File_778,Author_3,0.23461604197008934
File_2012,Author_3,0.32793181057517307
File_1030,Author_3,0.12259571884121101
File_1858,Author_3,0.16552130868335824
File_3572,Author_3,0.14830899228178906
File_48,Author_3,0.4710145271820321
File_590,Author_2,0.4714710233958811
File_1174,Author_2,0.2555013321069135
File_3484,Author_2,0.3340962084073751
File_1536,Author_2,0.4845710256377097
File_3033,Author_2,0.3274965167651466
File_1631,Author_2,0.3039076923443417
File_3354,Author_2,0.3518928366049301
File_1021,Author_2,0.22164931720887593
File_3865,Author_2,0.4412825241958852
File_2908,Author_2,0.45094950923151056
File_2592,Author_2,0.4337381723242719
File_2552,Author_2,0.6392593281533153
File_1616,Author_2,0.26905487702934794
File_331,Author_2,0.3940800907024853
File_816,Author_2,0.42167439733810497
File_3730,Author_2,0.33181678070523324
File_177,Author_2,0.49523343283922416
File_1273,Author_2,0.3175136219845097
File_3263,Author_2,0.23818453760514802
File_2234,Author_2,0.22464779324660133
File_1033,Author_2,0.35461052373023394
File_349,Author_2,0.3530766630220361
File_2239,Author_2,0.5429039547380932
File_340,Author_0,0.24187312033398323
File_1458,Author_0,0.15982931865653016
File_1427,Author_0,0.25775690337503154
File_3478,Author_0,0.4019161638312322
File_3132,Author_0,0.40872952537558804
File_1318,Author_0,0.3211447056855449
File_310,Author_0,0.08832489373207009
File_1768,Author_0,0.2606742974953308
File_3787,Author_1,0.7783704737192569
File_3049,Author_1,0.5097324570749626
File_1050,Author_1,0.2583861467071146
File_2699,Author_1,0.607220418795266
File_2996,Author_2,0.205556918629755
File_1344,Author_2,0.35771130745227264
File_1073,Author_2,0.06588027114926032
File_2232,Author_2,0.17366847684511022
File_1737,Author_2,0.37767557187498024
File_225,Author_2,0.29431829150478594
File_3634,Author_2,0.31603846599729446
File_1292,Author_1,0.11651301061094488
File_1476,Author_1,0.3843752685766082
File_3571,Author_1,0.4012220393883902
File_1763,Author_1,0.4280550201182458
File_2885,Author_1,0.28579818140801305
File_1583,Author_1,0.47770977986450425
File_1861,Author_1,0.29544711566014326
File_856,Author_1,0.343515485592496
File_2661,Author_0,0.7854173417620239
File_2795,Author_0,0.3012249681127057
File_494,Author_0,0.15253097667825588
File_3601,Author_0,0.4195148207132118
File_2195,Author_0,0.36803991114684076
File_2832,Author_0,0.3441422521115749
File_919,Author_0,0.202728070785807
File_3021,Author_2,0.2393318196384001
File_3901,Author_2,0.17333256482435644
File_1119,Author_2,0.20718636694044257
File_226,Author_2,0.3023087630528707
File_3375,Author_2,0.20363965024429065
File_105,Author_2,0.4467027123074948
File_2922,Author_2,0.3902420147004927
File_1374,Author_2,0.45037851720402766
File_1691,Author_2,0.40702315302990466
File_1491,Author_2,0.4426889949258215
File_2776,Author_1,0.4249809973126638
File_1448,Author_1,0.28720251322383694
File_2982,Author_1,0.1908068046501129
File_1386,Author_1,0.3137940956405776
File_2092,Author_1,0.30583255146798916
File_3923,Author_1,0.21988120109151632
File_3349,Author_1,0.45052465847146284
File_1693,Author_1,0.304571932142252
File_1453,Author_1,0.38531368046025105
File_2462,Author_2,0.13464543508044557
File_1711,Author_2,0.33954952459438903
File_973,Author_2,0.434635070003344
File_1022,Author_2,0.24854048875523282
File_3617,Author_2,0.1390395942417766
File_3726,Author_2,0.18918070420081745
File_3685,Author_2,0.48487020186448704
File_1369,Author_2,0.3581094321768099
File_945,Author_1,0.13538159060760047
File_1217,Author_1,0.4333927817375023
File_2095,Author_1,0.3662199276861423
File_3401,Author_1,0.5639686420131012
File_1827,Author_2,0.3720028691187549
File_3341,Author_2,0.32090247229036994
File_574,Author_2,0.30746068160150264
File_3765,Author_2,0.30730534494981043
File_2767,Author_2,0.23919336435022354
File_32,Author_2,0.256551877766634
File_357,Author_2,0.2629760948275601
File_568,Author_2,0.1940110428858829
File_2970,Author_2,0.24546001321245037
File_2059,Author_2,0.3464821008729553
File_511,Author_1,0.5193807691537069
File_1655,Author_1,0.2534052582875198
File_1739,Author_1,0.3750177623287826
File_434,Author_1,0.3403535023148785
File_474,Author_1,0.19537094384758202
File_200,Author_1,0.15623114332174604
File_3408,Author_1,0.34671264139364133
File_597,Author_1,0.19563759825984328
File_3200,Author_1,0.35767949758914286
File_2550,Author_1,0.35031352458849196
File_747,Author_2,0.44833498045078957
File_1148,Author_2,0.23571708971840777
File_1027,Author_2,0.3712076136731616
File_3644,Author_2,0.5967886393560669
File_2925,Author_2,0.4167751298310082
File_2144,Author_2,0.4308315190768517
